片名,上映年份,评分,评价人数,导演,编剧,主演,类型,国家/地区,语言,时长(分钟)
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,吉尔伯特·埃默里,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,赫伯特·埃文斯,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,迪克·戈登,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Denis Green,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,艾塞尔·格里菲斯,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Bobby Hale,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Winifred Harris,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,哈利韦尔·霍布斯,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Harold Howard,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Charles Irwin,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,George Kirby,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Walter Lawrence,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,威尔弗雷德·卢卡斯,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Dan Maxwell,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,James May,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Florine McKinney,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Charles McNaughton,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Frank Mitchell,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,埃德蒙·莫蒂默,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,伦纳德米迪,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,坦普·皮戈特,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,约翰·鲍尔,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Clara Reid,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Paul Scardon,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,约翰·格雷厄姆·斯佩西,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Wyndham Standing,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,哈里·斯塔布斯,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Cyril Thornton,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,戴维·瑟斯比,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,诺玛·威登,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,帕特·威尔士,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,玛莎·温特沃思,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Frank Whitbeck,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,Eric Wilton,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,罗伯特·温克勒,剧情 / 爱情 / 战争,美国,英语,108
魂断蓝桥,1940,8.8,283358,茂文·勒鲁瓦,塞缪尔·N·贝尔曼 / 汉斯·拉莫 / 乔治·弗罗斯切尔 / 罗伯特·E·舍伍德,道格拉斯·伍德,剧情 / 爱情 / 战争,美国,英语,108
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,庄司美代子,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,小山茉美,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,折笠富美子,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,饭塚昭三,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,小野坂昌也,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,津田匠子,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,铃置洋孝,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,京田尚子,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,德丸完,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,片冈富枝,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,石森达幸,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,佐藤政道,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,小形满,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,麻生智久,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,游佐浩二,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,肥后诚,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,坂口候一,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,志村知幸,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,木村亚希子,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,佐伯志,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,野岛裕史,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,浅野琉璃,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,大中宽子,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,园部好德,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,大黑优美子,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,山寺宏一,剧情 / 爱情 / 动画,日本,日语,87
千年女优,2001,8.8,274901,今敏,今敏 / 村井贞之,津嘉山正种,剧情 / 爱情 / 动画,日本,日语,87
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,马特·达蒙,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,布莱恩·考克斯,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,琼·艾伦,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,卡尔·厄本,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,弗朗卡·波滕特,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,朱丽娅·斯蒂尔斯,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,加布里埃尔·曼,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,马尔顿·索克斯,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,汤姆·加洛普,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,约翰·贝德福德·劳埃德,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,伊桑·桑德勒,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,米歇尔·莫纳汉,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,卡瑞尔·罗登,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,托马斯·阿拉纳,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,奥莎娜·阿金什那,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,Yevgeni Sitokhin,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,蒂姆·格里芬,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,肖恩·史密斯,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,马克西姆·科瓦莱夫斯基,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,帕特里克·克劳利,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,乔恩·科林·巴克利,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,谢恩·辛努特科,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,Claudio Maniscalco,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,Dirk Schoedon,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,伊万·舍甫多夫,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,丹尼斯·布尔加兹列夫,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,尼克·怀尔德,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,维克多·埃菲尔,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,埃莱娜·卡多纳,动作 / 悬疑 / 惊悚,美国,英语,108
谍影重重2,2004,8.7,359378,保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,克里斯·库珀,动作 / 悬疑 / 惊悚,美国,英语,108
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,本·斯蒂勒,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,克里斯汀·韦格,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,亚当·斯科特,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,西恩·潘,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,凯瑟琳·哈恩,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,泰伦斯·伯尼·海恩斯,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,保罗·菲兹杰拉德,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,乔恩·戴利,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,乔伊·斯洛特尼克,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,格蕾丝·雷克斯,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,阿莱克斯·阿方格,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,阿曼达·诺顿,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,阿德里安·马丁斯,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,雪莉·麦克雷恩,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,艾米·斯蒂勒,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,斯图尔特·康菲尔德,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,奥拉维尔·达里·奥拉夫松,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,索哈德吕尔·西格罗森,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,贡纳·黑尔加松,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,卡伊·伦诺克斯,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,柯南·奥布莱恩,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,安迪·里克特,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,安东尼·德西奥,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,帕顿·奥斯瓦尔特,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,理查德·德多梅尼科,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,马特·莱文,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,格雷格·西佩斯,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,马米·科西科,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,马修·古利,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,罗丝玛丽·霍华德,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,伊兰·克里斯费尔德,剧情 / 喜剧 / 冒险,美国,英语,114
白日梦想家,2013,8.6,500811,本·斯蒂勒,斯蒂夫·康拉德 / 詹姆斯·瑟伯,安娜·库奇马,剧情 / 喜剧 / 冒险,美国,英语,114
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,丹尼尔·雷德克里夫,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,艾玛·沃森,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,鲁伯特·格林特,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,加里·奥德曼,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,拉尔夫·费因斯,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,玛吉·史密斯,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,迈克尔·刚本,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,艾伦·瑞克曼,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,艾玛·汤普森,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,艾美达·斯丹顿,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,詹森·艾萨克,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,汤姆·费尔顿,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,海伦娜·伯翰·卡特,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,邦妮·怀特,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,朱丽·沃特斯,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,梁佩诗,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,布莱丹·格里森,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,罗彼·考特拉尼,奇幻 / 冒险,英国,英语,138
哈利·波特与凤凰社,2007,8.5,585143,大卫·叶茨,迈克尔·戈登伯格 / J. K. 罗琳,伊文娜·林奇,奇幻 / 冒险,英国,英语,138
弱点,2009,8.7,316072,约翰·李·汉考克,约翰·李·汉考克 / 迈克尔·刘易斯,桑德拉·布洛克,剧情 / 家庭 / 传记 / 运动,美国,英语,129
弱点,2009,8.7,316072,约翰·李·汉考克,约翰·李·汉考克 / 迈克尔·刘易斯,蒂姆·麦格罗,剧情 / 家庭 / 传记 / 运动,美国,英语,129
弱点,2009,8.7,316072,约翰·李·汉考克,约翰·李·汉考克 / 迈克尔·刘易斯,昆东·亚伦,剧情 / 家庭 / 传记 / 运动,美国,英语,129
弱点,2009,8.7,316072,约翰·李·汉考克,约翰·李·汉考克 / 迈克尔·刘易斯,杰·海德,剧情 / 家庭 / 传记 / 运动,美国,英语,129
